docname,pre,keyword,post,id,date,id_day
text383,"our time . i believe that we will cope with this task . , and",i am grateful to,those of our partners who have already made a decision to strengthen such support for,383,2022-10-12,1
text383,""" ramstein "" related to the additional strengthening of our army with modern artillery .",i am grateful to,"the partners ! , recovery after a two-day russian missile attack continued across the country",383,2022-10-12,1
text384,"must win . this is absolutely real - with your support . , again ,",i am grateful to,"everyone who helps ! , glory to ukraine !",384,2022-10-12,2
text385,"trouble in european politics . , there is nothing like this this year . and",i am grateful to,"you for that . sincerely grateful . , when russia launched a full-scale invasion ,",385,2022-10-13,1
text386,"russia will bear responsibility for this war at the cost of its assets . ,",i am grateful to,all our partners in the council of europe who work for justice for ukraine and,386,2022-10-13,2
text386,the council of europe who work for justice for ukraine and our entire continent .,i am grateful to,"our pace delegation for truly effective work ! , i am also grateful to all",386,2022-10-13,2
text386,"nicaragua , belarus and syria . such a list that everything is clear . ,",i am grateful to,"each of the 143 states ! , today , an important meeting of our team",386,2022-10-13,2
text386,"who and why created such an institution as the red cross is required . ,",i am grateful to,"the team that continues to engage in exchanges : budanov , yermak , usov ,",386,2022-10-13,2
text386,"to create additional pressure on our defenders . , it's a tangible pressure . and",i am grateful to,all our warriors who endure it . i am also grateful to the partners who,386,2022-10-13,2
text390,", along with others , will ensure the failure of russian terrorist plans . ,",i am grateful to,"everyone who defends ukraine ! , i am grateful to everyone who fights , works",390,2022-10-16,1
text390,"russian terrorist plans . , i am grateful to everyone who defends ukraine ! ,",i am grateful to,"everyone who fights , works and helps for our victory ! unity and joint actions",390,2022-10-16,1
text391,"work : budanov , yermak , usov , maliuk , lubinets and others . ,",i am grateful to,"all involved for this success , and i also thank all those who replenish our",391,2022-10-17,1
text392,"receive all types of response - on the battlefield , with sanctions and legally .",i am grateful to,"our estonian friends for this ! , we will continue our work at all levels",392,2022-10-18,1
text392,"other tranches under this package with a total volume of 9 billion euros . ,",i am grateful to,"all friends of ukraine ! , i am grateful to everyone who fights and works",392,2022-10-18,1
text392,"9 billion euros . , i am grateful to all friends of ukraine ! ,",i am grateful to,"everyone who fights and works for our victory ! , no matter what the enemy",392,2022-10-18,1
text400,"and help , in particular , medical aid that we received from your society !",i am grateful to,you and all the israeli media that spread the truth about this war and condemn,400,2022-10-24,1
text403,"thank you for participating in the first parliamentary summit of the crimea platform ! ,",i am grateful to,"our croatian friends for hosting , thank you , ruslan , for a strong start",403,2022-10-25,2
text404,"rapid restoration of our infrastructure , social facilities , and housing for ukrainians . ,",i am grateful to,german chancellor scholz and president of the european commission ursula von der leyen for making,404,2022-10-25,3
text404,but also to the all-european space . this was confirmed once again today . and,i am grateful to,all our partners - almost 50 states and international organizations - who help in the,404,2022-10-25,3
text404,"defense , political , financial . , significant attention was paid to reconstruction - and",i am grateful to,president steinmeier for his willingness to personally patronize this work . we will enhance cooperation,404,2022-10-25,3
text404,"benefits to our societies . i invited the prime minister to visit ukraine . ,",i am grateful to,"everyone who helps us fight for freedom ! , i am grateful to everyone who",404,2022-10-25,3
text404,". , i am grateful to everyone who helps us fight for freedom ! ,",i am grateful to,"everyone who fights and works for our victory ! , i am grateful to all",404,2022-10-25,3
text404,", i am grateful to everyone who fights and works for our victory ! ,",i am grateful to,"all our warriors who are now holding their positions , destroying the occupiers and giving",404,2022-10-25,3
text405,"is a terrorist in everything and deserves daily increasing international pressure on it . ,",i am grateful to,"those leaders and those politicians who understand and ensure this . i am grateful ,",405,2022-10-26,1
text406,"will shoot down more . , i thank the guardians of our sky . ,",i am grateful to,"everyone who participated in the fundraising for the "" catchers "" of such "" shaheds",406,2022-10-28,1
text412,"have no place in the un security council and all other international structures . ,",i am grateful to,both mr . scholz and mr . guterres for supporting our actions aimed at preserving,412,2022-10-31,2
text415,terror must receive - and surely will eventually receive - a powerful global response .,i am grateful to,"our friends in the united states who are helping with this . , in general",415,2022-11-03,1
text416,"armored vehicles , which we very much need to move forward at the front .",i am grateful to,"president biden , the u.s . congress and the entire american people for the continued",416,2022-11-04,1
text424,"kherson . . . plus forests , plus a huge area of fields . ,",i am grateful to,our partners who are already implementing mine clearance assistance projects . these are the us,424,2022-11-10,1
text428,"who supports us . , already on tuesday there will be my address . ,",i am grateful to,"everyone who endures this marathon ! , i am grateful to everyone who fights and",428,2022-11-13,1
text428,"my address . , i am grateful to everyone who endures this marathon ! ,",i am grateful to,everyone who fights and works for our country and freedom for all our people !,428,2022-11-13,1
text428,"who fights and works for our country and freedom for all our people ! ,",i am grateful to,"everyone who helps ! , glory to ukraine !",428,2022-11-13,1
text429,", today , we also have decisions from our partners that strengthen ukraine's position .",i am grateful to,canada for the new package of defense support for our country in the amount of,429,2022-11-14,1
text429,"sanctions against russian accomplices of tyranny - against the cogs of this system . ,",i am grateful to,"the united states for the new sanctions . today , sanctions have been introduced against",429,2022-11-14,1
text429,"back all the deportees . , i believe that we can ensure it ! ,",i am grateful to,"everyone who helps ukraine ! , i am grateful to everyone who fights and works",429,2022-11-14,1
text429,"can ensure it ! , i am grateful to everyone who helps ukraine ! ,",i am grateful to,"everyone who fights and works for our country ! , eternal memory to all those",429,2022-11-14,1
text431,"air commands , as well as air defense units of the ground forces . ,",i am grateful to,"all our rescuers , our energy workers who will work round the clock to restore",431,2022-11-15,2
text434,"ukraine as part of the creation of the $ 25 billion recovery fund . ,",i am grateful to,"mr . andrew forrest for the decision to be the first , and also to",434,2022-11-17,1
text444,"russia must withdraw all its militants from there and stop shelling the station . ,",i am grateful to,mr . president macron for his willingness to support the protection of our energy facilities,444,2022-11-21,3
text446,"soon provide $ 4.5 billion in additional funding to directly support our budget . ,",i am grateful to,the partners for these important steps of solidarity . due to such decisions of our,446,2022-11-22,2
text449,"was not for the polish decision regarding visas for the russian delegation , for which",i am grateful to,"poland , grateful to the representatives of the polish sejm , the government , and",449,2022-11-24,3
text450,"seven were captured on zmiinyi island . finally they will all be home . ,",i am grateful to,"budanov , yermak , usov , malyuk , lubinets and everyone who helps . ,",450,2022-11-24,4
text451,". they're rather an attempt to imitate something than to do something . , and",i am grateful to,our polish and baltic colleagues for their quite relevant proposals . limiting the price at,451,2022-11-25,1
text455,"in the upcoming week . , i thank all our partners who help us !",i am grateful to,every leader who perceives the defense of ukraine as the defense of freedom and security,455,2022-11-27,1
text459,"our nation . the funds will go to the state budget of ukraine . ,",i am grateful to,our canadian friends and personally to mr . justin trudeau and mrs . chrystia freeland,459,2022-11-30,1
text460,"ukrainians . budanov , yermak , usov , malyuk , lubinets . well done .",i am grateful to,"everyone who helps ! , in total , since february 24 , more than 1,300",460,2022-12-01,1
text461,with such humanitarian cargo . it literally saves millions of people from starvation . and,i am grateful to,"all our partners who joined the ukrainian initiative . , another initiative of ours –",461,2022-12-02,1
text465,", most of them were shot down . kalibr , kh-101 , etc . ,",i am grateful to,"all our warriors of the air commands "" east "" , "" south "" and",465,2022-12-05,2
text468,"of people , millions of fathers and mothers , millions of children . , and",i am grateful to,you for being with us – for the fact that the united states of america,468,2022-12-07,2
text469,"decisions for our defense . , we do everything to make them stronger . ,",i am grateful to,"all partners of our country ! , glory to all who work for the victory",469,2022-12-07,3
text471,"destroy at least part of the threat , as our air defense does . ,",i am grateful to,"all our partners who help ukraine with demining . canada , japan , great britain",471,2022-12-08,2
text478,"of you as well as the solidarity of the entire group of seven . ,",i am grateful to,the united states and all americans for the large-scale military and economic support as well,478,2022-12-12,1
text478,"president ! our phone call yesterday was substantive , thank you very much . ,",i am grateful to,canada and all canadians for making every ukrainian feel the sheer power of our friendship,478,2022-12-12,1
text478,"threat to everyone on earth . thank you , mr . prime minister ! ,",i am grateful to,japan and every japanese for the strong leadership in asia for the sake of protecting,478,2022-12-12,1
text478,"other nations of this planet . thank you , mr . prime minister ! ,",i am grateful to,the united kingdom and all of his majesty's subjects for being the first in europe,478,2022-12-12,1
text478,"in the victory over evil . thank you , mr . prime minister ! ,",i am grateful to,france and all the french people for reinforcing our artillery and for supporting ukraine both,478,2022-12-12,1
text478,"all the nations of our continent . thank you , mr . president ! ,",i am grateful to,italy and all italians for the timely and unhesitating provision of security and financial support,478,2022-12-12,1
text478,and all italians for the timely and unhesitating provision of security and financial support .,i am grateful to,"you for solidarity in respect for human dignity , because russia wants to deprive all",478,2022-12-12,1
text478,", and not only in europe . thank you , madam prime minister ! ,",i am grateful to,germany and every german for the wonderful irises and for everything that helps us save,478,2022-12-12,1
text478,", and in the world . you are all aware of those 10 points .",i am grateful to,"you for supporting this initiative . , i propose to convene a special summit -",478,2022-12-12,1
text480,"facilities where people can warm up , charge equipment and use communications . , and",i am grateful to,all our partners who are already helping ukraine with the appropriate equipment to maintain such,480,2022-12-13,1
text482,"of healthcare , education and humanitarian aid , in particular through olena’s foundation . and",i am grateful to,"all the french for their support of ukraine - not only political , not only",482,2022-12-13,3
text483,"protection of what all of us in the world value anyway . , , and",i am grateful to,"you , dear friends , for the fact that new zealand was one of the",483,2022-12-13,4
text484,"particular , by this award of the european parliament - the sakharov prize . ,",i am grateful to,"everyone who investigates and helps investigate the crimes of the occupiers in ukraine , who",484,2022-12-14,1
text484,"occupiers in ukraine , who is looking for information about russian murderers and terrorists .",i am grateful to,"the international criminal court , which closely cooperates with ukrainian prosecutors and has a clear",484,2022-12-14,1
text484,ensure justice for what the occupiers committed on the territory of our country . and,i am grateful to,"all the leaders and states , all the politicians and international organizations who are working",484,2022-12-14,1
text486,"of russian terror , namely , we will destroy russia's ability to destroy others .",i am grateful to,"all our partners who help us with air defense and missile defense , guaranteeing the",486,2022-12-15,1
text486,"crisis , which could hit at least the entire south of our continent . ,",i am grateful to,"everyone who supported our grain export initiative , who has already joined our humanitarian initiative",486,2022-12-15,1
text486,"madness has hit not europe , but the gas industry of russia itself . ,",i am grateful to,all of you who are helping ukraine overcome the most cynical form of terror that,486,2022-12-15,1
text486,continue doing everything so that we can maintain the energy supply for ukrainians . and,i am grateful to,each and every one of you who are already helping with the supply of equipment,486,2022-12-15,1
text487,it was a good conversation - we are preparing to strengthen our defense cooperation .,i am grateful to,prime minister justin trudeau and all canadians for the principled leadership on sanctions policy .,487,2022-12-15,2
text489,", against all ukrainians from lutsk to kharkiv , from sumy to odesa . and",i am grateful to,"every leader , i am grateful to every nation – our partners who understand that",489,2022-12-17,1
text489,"kharkiv , from sumy to odesa . and i am grateful to every leader ,",i am grateful to,"every nation – our partners who understand that russia's large-scale "" investment "" in terror",489,2022-12-17,1
text493,"life for ukraine . , i thank all our warriors who defend the #bakhmutfortress !",i am grateful to,"all mothers and fathers , wives and children of our heroes who are saving ukraine",493,2022-12-20,1
text495,"for his help , his international leadership , and his determination to win . ,",i am grateful to,"the congress of the united states - both houses , both parties , all those",495,2022-12-22,2
text502,"best weapons in the world , which our warriors already have or will have .",i am grateful to,"our partners ! , we have already managed to liberate more than one thousand eight",502,2022-12-28,1
text502,country would have patriot air defense systems . now we have such an agreement .,i am grateful to,"our strategic partners ! , this is a special sign of trust in ukraine .",502,2022-12-28,1
text504,". . now they set themselves a task - for the new year . ,",i am grateful to,all our guys who have been proving to the occupiers for months that it is,504,2022-12-29,1
text504,"that it is us who will set and achieve goals on our land . ,",i am grateful to,everyone who defends the ukrainian donbas ! to all who defend our kharkiv region !,504,2022-12-29,1
text508,", all our cities and communities . it is very tangible for them . ,",i am grateful to,"all our energy workers , utility workers for stable energy supply and a minimum of",508,2023-01-01,1
text509,"of the 39th anti-aircraft missile regiment of the ground forces . , of course ,",i am grateful to,"our pilots , the pilots of our fighters and warriors of mobile firing groups .",509,2023-01-02,1
text509,new mobilization and war in general for the terrorist state as much as possible .,i am grateful to,"every warrior of ours who ensures this ! , i am grateful to everyone who",509,2023-01-02,1
text509,"possible . i am grateful to every warrior of ours who ensures this ! ,",i am grateful to,everyone who stands near bakhmut ! i am grateful to everyone who despite everything holds,509,2023-01-02,1
text509,"who ensures this ! , i am grateful to everyone who stands near bakhmut !",i am grateful to,"everyone who despite everything holds positions in soledar and other areas ! , thank you",509,2023-01-02,1
text509,"for us to ensure security and leadership of ukraine under any external conditions . ,",i am grateful to,"everyone who will be on duty at combat posts tonight ! , i am grateful",509,2023-01-02,1
text509,"am grateful to everyone who will be on duty at combat posts tonight ! ,",i am grateful to,"all who are fighting for our native ukraine ! , i am grateful to everyone",509,2023-01-02,1
text509,", i am grateful to all who are fighting for our native ukraine ! ,",i am grateful to,"everyone who helps ! , glory to ukraine !",509,2023-01-02,1
text510,"death , we mobilize the civilized world . for the sake of life . ,",i am grateful to,"canada for its unwavering defense , sanction and financial support . today we discussed with",510,2023-01-03,1
text510,"to help provide ukraine with the necessary volume of gas for this winter . ,",i am grateful to,"the uk for the fully concrete agreements reached , first of all in the defense",510,2023-01-03,1
text510,", not allowing russia to win back on this or that front direction . ,",i am grateful to,"the netherlands for sharing with us the same understanding of justice , of how this",510,2023-01-03,1
text511,". terrorists must lose despite everything they try to do to strengthen themselves . ,",i am grateful to,"our defenders of the bakhmut fortress ! , i am grateful to all our warriors",511,2023-01-04,1
text511,"themselves . , i am grateful to our defenders of the bakhmut fortress ! ,",i am grateful to,all our warriors who withstand the pressure in the soledar direction and defend their positions,511,2023-01-04,1
text512,"defeats of the occupiers at the front and are ready for various manipulations . ,",i am grateful to,president erdoğan for supporting our state and the necessity of fair restoration of the security,512,2023-01-05,1
text512,"liberation of our territories in the donetsk direction . thank you , warriors ! ,",i am grateful to,each and everyone who provides us with the much needed resilience and progress in the,512,2023-01-05,1
text517,the beginning of membership negotiations . this is one of our most important tasks .,i am grateful to,"everyone who brings the implementation of this task closer with their work . , i",517,2023-01-09,1
text518,", no matter who and what russia tries to throw into the battle . ,",i am grateful to,the president of the european council for understanding how important it is to maintain the,518,2023-01-10,1
text518,"and we agreed today that our teams would work on a new supply . ,",i am grateful to,the president of estonia and all estonians for new decisions to strengthen our defense .,518,2023-01-10,1
text518,"estonia finds arguments to support ukraine and to increase sanction pressure on russia . ,",i am grateful to,the new prime minister of ireland for the willingness to continue the course of ireland's,518,2023-01-10,1
text524,", for the luhansk region continues without any respite , without any stop . ,",i am grateful to,"each of our fighters , each of our soldiers , sergeants , officers who understand",524,2023-01-15,1
text525,"it was our third conversation with mr . prime minister in four weeks . ,",i am grateful to,mark and all dutch people for their continued support and clear understanding that ukrainians must,525,2023-01-16,1
text526,", dear friends ! ,",i am grateful to,"you for those kind words about our people , our students and for everything that",526,2023-01-17,1
text526,"is happening now in europe - in particular , thanks to german leadership . ,",i am grateful to,"chancellor olaf scholz for his determination to admit that the past is over . ,",526,2023-01-17,1
text529,"mrs . nadiya and others who helped both the children and the wounded . ,",i am grateful to,"hlib and andriy , the guys who also kept self-control and helped . , 25",529,2023-01-18,2
text529,"the number of shelling occasions and attempts at offensive actions by the occupiers . ,",i am grateful to,all our warriors who are holding their positions ! i thank the warriors of the,529,2023-01-18,2
text531,"to strengthen our defense . first of all , in strengthening our artillery . ,",i am grateful to,estonia for another and the largest package of military aid from this country . for,531,2023-01-19,2
text531,"largest package of military aid from this country . for howitzers and ammunition . ,",i am grateful to,"sweden for the new military package . for nlaw , archers and ifvs . ,",531,2023-01-19,2
text531,"sweden for the new military package . for nlaw , archers and ifvs . ,",i am grateful to,denmark for adopting the decision on caesars for our warriors . this will significantly strengthen,531,2023-01-19,2
text531,"decision on caesars for our warriors . this will significantly strengthen our army . ,",i am grateful to,"lithuania for the new military package . for anti-aircraft systems , ammunition and helicopters .",531,2023-01-19,2
text532,", ladies and gentlemen ! , dear participants of the victory makers coalition ! ,",i am grateful to,you for the achieved unity ! for this dialogue and cooperation format . we see,532,2023-01-20,1
text537,"protect the law , the interests of the state , and ensure justice ! ,",i am grateful to,the journalists who are looking into all the facts and establishing the full picture !,537,2023-01-22,2
text537,". a year of strength of ukraine and all those who value freedom . ,",i am grateful to,"each of our warriors : all those who are at the front , all those",537,2023-01-22,2
text537,"those who save ! , i thank our partners for their vital support ! ,",i am grateful to,everyone who understands that we can only go this way together and only by helping,537,2023-01-22,2
text540,greater . every day we are doing everything necessary to fill the deficit . and,i am grateful to,"everyone who supports us in this . , however , discussions need to end with",540,2023-01-24,1
text541,"i thank every american family for the tangible strength of american global leadership ! ,",i am grateful to,all our allies for their willingness to provide us with modern and much-needed tanks .,541,2023-01-25,1
text542,"an argument why we need more weapons . only weapons neutralize terrorists . , and",i am grateful to,"everyone in the world who is really fighting terror together with us . , who",542,2023-01-26,1
text542,"donetsk region . bakhmut , vuhledar and the battle for donbas in general . ,",i am grateful to,"all our units who demonstrate the resilience ukraine needs , exhausting the occupier and destroying",542,2023-01-26,1
text546,"enemy there means dozens of prevented steps of the occupiers in other directions . ,",i am grateful to,"all our units and to each warrior personally who , despite everything , is holding",546,2023-01-29,1
text547,"in the regions , about the economic opportunities available . , by the way ,",i am grateful to,"all entrepreneurs and employers in mykolaiv , odesa , other cities and communities who ,",547,2023-01-30,1
text548,"touched upon the issue of sanctions and russia's international isolation . , in particular ,",i am grateful to,justin for understanding our call to the international olympic bodies that any concessions to a,548,2023-01-31,1
text549,who have demonstrated the power of law and the power of the state today .,i am grateful to,"the government of ukraine for its prompt personnel response . in particular , today the",549,2023-02-01,1
text549,"the east of our country . the situation is becoming even more severe . ,",i am grateful to,all our warriors who are ready for this and who demonstrate the resilience ukraine needs,549,2023-02-01,1
text549,"warriors . 244 servicemen of the armed forces of ukraine received state decorations . ,",i am grateful to,"everyone who fights for ukraine ! , i am grateful to everyone who helps us",549,2023-02-01,1
text549,"state decorations . , i am grateful to everyone who fights for ukraine ! ,",i am grateful to,"everyone who helps us get the weapons we need ! , i am grateful to",549,2023-02-01,1
text549,"i am grateful to everyone who helps us get the weapons we need ! ,",i am grateful to,"everyone in the world who supports us ! , glory to ukraine !",549,2023-02-01,1
text552,"must accomplish it . , we also continue our fight against the internal enemy .",i am grateful to,"the security service of ukraine , the state bureau of investigation , the prosecutor general's",552,2023-02-02,3
text555,"extraordinary efforts are needed to ensure the normal operation of the energy system . ,",i am grateful to,"the power engineers , repairmen , officials - each and every one who is working",555,2023-02-05,1
text555,"time . , we have no alternative but to defend ourselves and win . ,",i am grateful to,"each and everyone who is focused on strengthening the state ! , thank you to",555,2023-02-05,1
text556,"surround the city and break the defense there . we are countering them . ,",i am grateful to,"every warrior who ensures counteraction with his resilience ! , today , i would like",556,2023-02-06,1
text557,"the test of war . he proved his effectiveness . he was appointed . ,",i am grateful to,the people’s deputies of ukraine for their positive vote on the candidacy of ihor klymenko,557,2023-02-07,1
text560,", the more reliable and lasting peace in postwar europe will be . , and",i am grateful to,all of you who help us . i am grateful to all of you who,560,2023-02-09,2
text560,"be . , and i am grateful to all of you who help us .",i am grateful to,"all of you who understand how much ukraine needs such capabilities , artillery and ammunition",560,2023-02-09,2
text560,"artillery and ammunition , modern tanks , long-range missiles , and modern aircraft . and",i am grateful to,all of you who provide such military assistance ! we must strengthen the dynamics of,560,2023-02-09,2
text560,"the dynamics of our cooperation more than the aggressor can mobilize its potential . ,",i am grateful to,every nation of europe who feels that the ukrainian people and the heroic ukrainian warriors,560,2023-02-09,2
text560,"carrying and any aggression , any aggressive actions against people and against europe . ,",i am grateful to,you for your economic and energy solidarity . for helping us to maintain financial and,560,2023-02-09,2
text563,"eager the british were for us to win . all this is inspiring . ,",i am grateful to,"the prime minister , the british parliament and all british people . and , of",563,2023-02-10,3
text565,"extraordinary dedication of everyone who works on the provision of our energy system . ,",i am grateful to,"all ukrainian power engineers , all repair crews , employees of the state emergency service",565,2023-02-12,1
text569,"the government ! , mr . prime minister ! , people of norway ! ,",i am grateful to,all of you for your principled and unwavering support . for the thousands of ukrainian,569,2023-02-16,1
text570,"more than a hundred ukrainian families whose sons , brothers and husbands are returning .",i am grateful to,"our coordination center , our entire team . budanov , yermak , usov , malyuk",570,2023-02-16,2
text570,". together we prove that even a bear can be the right one . ,",i am grateful to,all the filmmakers who did not remain indifferent and support us with the power of,570,2023-02-16,2
text572,", britain , all the countries of the eu and all from the world .",i am grateful to,"everyone who gives the sling to ukrainian david , thanks to which russian goliath has",572,2023-02-17,2
text575,"to long-range missiles , other weapons , and the long-term support of ukraine . ,",i am grateful to,all the leaders for their support and for what happened yesterday . and for the,575,2023-02-18,1
text576,"achievements in relations with partners . , i thank everyone who defends ukraine ! ,",i am grateful to,"each and every one who is now in combat ! , i thank everyone who",576,2023-02-19,1
text579,"compensation mechanism for ukraine . today we also discussed new sanctions against russia . ,",i am grateful to,all italians for their historic support of ukraine on its way to the european union,579,2023-02-21,1
text583,"year . and we still know : every tomorrow is worth fighting for ! ,",i am grateful to,all those who make our resistance possible . these are all our defenders . the,583,2023-02-24,2
text583,"where someone finds , someone packs , someone brings , but everyone donates . ,",i am grateful to,"our people , grateful to our multi-million army of volunteers and citizens who do care",583,2023-02-24,2
text587,on the streets of many cities in denmark during this year of our unity .,i am grateful to,"you for every such flag of ukraine in your cities , in your squares .",587,2023-02-25,4
text589,"this evening , all critical infrastructure and the vast majority of consumers have electricity .",i am grateful to,"all power engineers and repair crews who ensured a quick result . , ukraine demonstrated",589,2023-02-27,1
text589,"ensure defense . , our warriors defending the bakhmut sector are real heroes . ,",i am grateful to,each and every person who is heroically holding this direction and other directions in donbas,589,2023-02-27,1
text592,"those border areas where the defeat of the invader will finally bring peace . ,",i am grateful to,everyone who is ready to help our country in further active actions ! i thank,592,2023-03-01,1
text593,"awards is over 40 thousand . i thank everyone who defends our country ! ,",i am grateful to,all those who daily accustom russia to the idea that ukraine cannot be broken .,593,2023-03-02,1
text596,", thanks to franko university , where a meeting with the students took place .",i am grateful to,"everyone . , glory to ukraine !",596,2023-03-04,1
text597,"occupier , undermined enemy positions and logistics , and protected our borders and cities .",i am grateful to,all those who are currently in combat ! i thank everyone whose life saves the,597,2023-03-05,1
text599,"! all ukrainians who are fighting for bakhmut , glory to your heroism ! ,",i am grateful to,"all the warriors whose resilience and perseverance destroy the occupier's army in donbas ! ,",599,2023-03-07,1
text602,. i informed her about the consequences of the attack by the terrorist state .,i am grateful to,"mrs . ursula for the relevant assistance provided . , of course , we also",602,2023-03-09,1
text606,". thank you guys for your excellent work and courage ! , of course ,",i am grateful to,all our warriors from khortytsia and tavria who are fighting in the hottest spots in,606,2023-03-12,1
text606,"were destroyed . plus , more than ten russian ammunition depots were burned . ,",i am grateful to,"every warrior of the armed forces of ukraine , our intelligence - the shaman fighters",606,2023-03-12,1
text606,"guards - everyone who is really fighting for ukrainian land , for bakhmut ! ,",i am grateful to,the fighters of tavria who are effectively fighting in the areas of avdiivka and maryinka,606,2023-03-12,1
text606,"- the 128th separate mountain assault brigade . thank you all , guys ! ,",i am grateful to,"each and every one who again helped our soldiers this week , treated them after",606,2023-03-12,1
text607,"our future , the future of all ukrainians , is being fought for . ,",i am grateful to,each and every one who is now in combat ! thank you to everyone who,607,2023-03-13,1
text609,", protection of ukrainian skies - all this was discussed . there are solutions .",i am grateful to,"the united states , which coordinates ramstein , and all of our partners for their",609,2023-03-15,1
text609,"usd 1 billion . it is extremely significant . it is extremely necessary . ,",i am grateful to,"the danish government and parliament , to the entire danish society . such decisions ensure",609,2023-03-15,1
text610,", glory to each and every one who is now fighting for ukraine ! ,",i am grateful to,"each and every one who brings accountability for the evil state closer ! , all",610,2023-03-16,1
text611,"state evil . which begins precisely with the top official of this state . ,",i am grateful to,"the team of prosecutor karim khan and the international criminal court , everyone in the",611,2023-03-17,1
text613,support of both the leading powers and billions of human hearts around the world .,i am grateful to,each and every one who believes in ukraine and who helps us restore security !,613,2023-03-19,1
text613,"six months in a row , returning security to ukrainians . thank you ! ,",i am grateful to,"roman radavchuk from kyiv region , who works in mykolaiv region , demining energy facilities",613,2023-03-19,1
text613,"emergency service who were clearing the territory of kherson region and were injured . ,",i am grateful to,"the explosives specialists of our police . andriy ilkiv and taras sal , who worked",613,2023-03-19,1
text613,"sal , who worked in the de-occupied areas of kyiv and kharkiv regions . ,",i am grateful to,"anatoliy chechelnytsky for demining in mykolaiv region . , i am grateful to ihor zabolotnyi",613,2023-03-19,1
text613,". , i am grateful to anatoliy chechelnytsky for demining in mykolaiv region . ,",i am grateful to,"ihor zabolotnyi , tetiana kuzubova , valeriy onul , maryna ostrovska and vyacheslav iarovyi for",613,2023-03-19,1
text613,"for demining in kharkiv , donetsk , chernihiv , kherson and kyiv regions . ,",i am grateful to,"the sappers of the national guard of ukraine and our armed forces ! , expelling",613,2023-03-19,1
text614,"shells and other ammunition - everything we really need to support our warriors . ,",i am grateful to,"president biden , congress , and all americans ! , i held three international conversations",614,2023-03-20,1
text614,"reconnaissance battalion - well done , guys ! always accurate , always strong ! ,",i am grateful to,"each and every one who is now in combat ! , glory to all who",614,2023-03-20,1
text616,"with everything necessary , our doctors , everyone who works for rehabilitation after injuries .",i am grateful to,"every volunteer , every partner of ours who helps ! , it is distressing to",616,2023-03-22,1
text618,"of the largest again - we will do everything to rebuild our territories . ,",i am grateful to,everyone who helps restore the normality of life after the russian evil . to everyone,618,2023-03-23,2
text618,"of all the deadly manifestations of russia . all of ukraine will live . ,",i am grateful to,"finland , which today announced a new package of security support . among other things",618,2023-03-23,2
text619,"national guard , which , together with all our soldiers , defend ukraine . ,",i am grateful to,"our boys and girls who have chosen such a path of service to ukraine ,",619,2023-03-24,1
text623,"threat to the security of ukraine , the whole of europe and the world .",i am grateful to,"our partners , grateful to grossi for understanding this and for supporting ukraine in the",623,2023-03-27,1
text627,"? another batch of lies , denial , another manifestation of evil . , and",i am grateful to,"you , austria , for the fact that your response was even greater support for",627,2023-03-30,1
text631,"it will face it . , i thank everyone who brings this time closer !",i am grateful to,"our warriors who are fighting near avdiivka , maryinka , near bakhmut . . .",631,2023-04-02,1
text632,"in the tribunal , in the international criminal court , in ukrainian courts . ,",i am grateful to,"the guests of ukraine who visited the chernihiv region with me , who saw this",632,2023-04-03,1
text632,", i also met with mike pompeo , former united states secretary of state ,",i am grateful to,everyone who helps us defend freedom ! i am especially thankful today to denmark and,632,2023-04-03,1
text635,"subjugation of free nations and the predatory attacks on other states for profit . ,",i am grateful to,"you , the republic of chile , for the principled condemnation of russian aggression ,",635,2023-04-05,1
text635,"russian aggression , for supporting the relevant resolutions of the un general assembly . ,",i am grateful to,"mr . president of chile , mr . boric , for the very important agreements",635,2023-04-05,1
text636,", bow to you , poland ! applause for you , polish people ! ,",i am grateful to,"you , friend andrzej , mr . president . to your wife agata . i",636,2023-04-05,2
text636,to the people of poland who know what our freedom means to your freedom .,i am grateful to,all of you who are now on this square and who hear me all over,636,2023-04-05,2
text640,"chernihiv region , sumy region , dnipropetrovsk region , kherson region , donbas . ,",i am grateful to,"every rescuer and doctor , every nurse , every sapper , every policeman . .",640,2023-04-09,1
text643,"most costly for the aggressor exactly . and we do everything for this . ,",i am grateful to,"the partners who support us . , i met today in kyiv with the delegation",643,2023-04-12,2
text643,"ukraine . and i'm sure that it will ensure it in the future ! ,",i am grateful to,everyone who preserved this potential of ours . our current level of integration into international,643,2023-04-12,2
text644,"strength . the financial frontline in particular . we are doing our part , and",i am grateful to,everyone who helps . but the fundamental decisions are up to you . i believe,644,2023-04-12,3
text646,"rishi sunak , the prime minister of the uk . , first of all ,",i am grateful to,"him and to all world leaders who condemned the brutal murder of our soldier ,",646,2023-04-14,1
text651,"remain the number one issue on the global agenda . , by the way ,",i am grateful to,"the united states for another package of military support announced today . , and today",651,2023-04-19,1
text652,"resist russian missile terror , against terrorist attacks on our energy system . , ,",i am grateful to,everyone who helped us ! and i would especially like to note today the help,652,2023-04-20,1
text652,cities in europe and poland received this award from ukraine . they really helped .,i am grateful to,all our partners . and today it will also be an honor for me to,652,2023-04-20,1
text653,", and this is already the second such address to the latin american region .",i am grateful to,"mexico for the attention to ukraine and for supporting our view on international security ,",653,2023-04-20,2
